# timestamp tx ty tz qx qy qz qw
1305031102.175304 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031102.211214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031102.243211 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.275326 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.311267 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.343233 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.375329 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.411258 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.443271 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.475318 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.511219 0.000647 -0.001613 0.000641 -0.000698 -0.000143 0.000142 1.000000
1305031102.543220 0.000640 -0.001531 0.000552 -0.000681 -0.000174 0.000171 1.000000
1305031102.575286 0.000640 -0.001531 0.000552 -0.000681 -0.000174 0.000171 1.000000
1305031102.611233 0.000640 -0.001531 0.000552 -0.000681 -0.000174 0.000171 1.000000
1305031102.643265 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.675285 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.711263 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.743234 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.775472 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.811232 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.843290 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.875363 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.911185 0.000216 -0.001363 0.000702 -0.000554 0.000046 0.000290 1.000000
1305031102.943229 0.000703 -0.001941 0.000460 -0.000931 -0.000228 0.000152 1.000000
1305031102.975203 0.000703 -0.001941 0.000460 -0.000931 -0.000228 0.000152 1.000000
1305031103.011215 0.000703 -0.001941 0.000460 -0.000931 -0.000228 0.000152 1.000000
1305031103.043227 0.001577 -0.003024 0.000624 -0.001553 -0.000642 0.000204 0.999999
1305031103.075319 0.001577 -0.003024 0.000624 -0.001553 -0.000642 0.000204 0.999999
1305031103.111240 0.001577 -0.003024 0.000624 -0.001553 -0.000642 0.000204 0.999999
1305031103.143318 0.001577 -0.003024 0.000624 -0.001553 -0.000642 0.000204 0.999999
1305031103.175452 0.001577 -0.003024 0.000624 -0.001553 -0.000642 0.000204 0.999999
1305031103.211220 0.001577 -0.003024 0.000624 -0.001553 -0.000642 0.000204 0.999999
1305031103.243216 0.001328 -0.003363 0.000779 -0.001768 -0.000419 0.000210 0.999998
1305031103.275370 0.001328 -0.003363 0.000779 -0.001768 -0.000419 0.000210 0.999998
1305031103.311210 0.001328 -0.003363 0.000779 -0.001768 -0.000419 0.000210 0.999998
1305031103.343223 0.001283 -0.003701 0.000462 -0.002031 -0.000483 0.000295 0.999998
1305031103.375327 0.001283 -0.003701 0.000462 -0.002031 -0.000483 0.000295 0.999998
1305031103.411260 0.001283 -0.003701 0.000462 -0.002031 -0.000483 0.000295 0.999998
1305031103.443280 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.475274 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.511333 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.543444 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.575474 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.611223 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.643445 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.675523 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.711610 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.743326 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
1305031103.775342 -0.105921 0.023712 0.012106 0.017181 0.073630 0.015356 0.997019
