# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg1_xyz
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	-0.15258	-0.48340	0.86200	0.92191	0.16702	-0.08943	1.04892	0.17799	0.00841	1870	0.85606
PLANE	0	-0.05521	-0.40901	0.91086	1.37787	0.10115	-0.39001	1.34372	0.22549	0.01244	809	0.80073
PLANE	0	0.01972	0.76335	0.64568	0.90768	-0.10147	0.10357	1.28643	0.58441	0.01692	8156	0.74716
BOX	0	person	0.91028	-0.11775	-0.81642	2.16440	0.52300	0.50708	1.76320
BOX	0	keyboard	0.80582	0.27692	0.28906	1.03540	0.50839	0.28668	0.20680
BOX	0	chair	0.80534	-1.17309	-0.87544	2.56440	0.81298	0.77458	1.31680
BOX	0	mouse	0.77041	0.55559	0.19046	1.14800	0.12871	0.09780	0.11480
BOX	0	laptop	0.67446	0.26905	-0.10670	1.06360	0.63531	0.37275	0.25413
BOX	0	book	0.56118	-0.59919	0.11231	1.26960	0.27242	0.22616	0.24960
BOX	0	cup	0.46988	-0.00587	0.14156	1.14800	0.08877	0.12448	0.08440
BOX	0	laptop	0.33806	0.65043	-0.09740	1.17500	0.15445	0.37539	0.59320
BOX	0	tv	0.32570	1.36179	-1.03808	2.45580	0.31807	0.34236	0.12723
PLANE	5	0.03409	0.72938	0.68326	0.86977	-0.12062	0.13624	1.13356	0.46013	0.01667	8220	0.74999
PLANE	5	0.05295	0.81754	0.57343	0.65064	-0.37099	-0.27273	1.55772	0.62644	0.01940	1588	0.72046
BOX	5	mouse	0.87037	0.58936	0.13677	1.08360	0.12568	0.09861	0.08240
BOX	5	keyboard	0.86846	0.31199	0.24014	0.97900	0.51665	0.29192	0.20920
BOX	5	cup	0.85802	0.02711	0.08803	1.09060	0.09065	0.12248	0.09040
BOX	5	chair	0.80873	-1.10738	-0.88494	2.47300	0.83181	0.65599	1.91000
BOX	5	person	0.80829	-0.03287	-0.52184	1.29380	0.32764	0.23047	1.72920
BOX	5	laptop	0.72093	0.29391	-0.16462	0.98500	0.63216	0.37762	0.25286
BOX	5	book	0.50527	-0.56175	0.05383	1.22540	0.26294	0.21828	0.23520
PLANE	10	-0.12641	-0.56723	0.81380	0.80871	0.16612	-0.17625	0.89670	0.14218	0.00741	2102	0.87098
PLANE	10	0.04499	0.71533	0.69734	0.80129	-0.12521	0.06688	1.08854	0.47598	0.01508	9582	0.76825
BOX	10	tv	0.85313	0.27787	-0.20298	0.89360	0.54759	0.37373	0.21904
BOX	10	keyboard	0.82840	0.31717	0.18897	0.91480	0.49515	0.28694	0.20080
BOX	10	cup	0.81149	0.03738	0.03908	1.02540	0.10506	0.12310	0.09640
BOX	10	book	0.58453	-0.53355	-0.00295	1.15900	0.26213	0.21543	0.21720
BOX	10	chair	0.53000	-1.00465	-0.86589	2.27800	0.79705	0.51164	1.48200
BOX	10	person	0.35538	-0.12782	-0.88172	2.02560	0.23494	0.23924	0.30160
BOX	10	book	0.33116	0.01173	0.26494	0.88460	0.26847	0.22266	0.15480
PLANE	15	-0.08119	-0.59364	0.80062	0.77836	0.13804	-0.17781	0.85435	0.14585	0.00846	2242	0.85522
PLANE	15	0.03503	0.71323	0.70005	0.76905	-0.11996	0.05941	1.04404	0.46507	0.01504	9425	0.76878
BOX	15	keyboard	0.90873	0.30128	0.18591	0.87140	0.47334	0.30201	0.21920
BOX	15	tv	0.83959	0.25613	-0.20889	0.84740	0.53402	0.38066	0.21361
BOX	15	cup	0.81468	0.03373	0.03629	0.97700	0.09254	0.12296	0.08240
BOX	15	chair	0.62817	-0.83044	-0.72893	1.84260	0.60909	0.35677	1.26080
BOX	15	person	0.41523	-0.14703	-0.87008	1.96820	0.22067	0.19817	0.08827
BOX	15	book	0.38145	-0.54960	-0.01247	1.10780	0.26554	0.21235	0.21920
PLANE	20	-0.08258	-0.60548	0.79156	0.73181	0.13089	-0.17948	0.80087	0.13670	0.00801	2252	0.86186
PLANE	20	0.02320	0.75003	0.66100	0.63575	-0.37851	-0.41249	1.44314	0.35692	0.01339	1668	0.78871
PLANE	20	0.02940	0.66907	0.74262	0.73967	-0.09038	0.10936	0.90107	0.35809	0.01590	8884	0.75875
BOX	20	tv	0.86616	0.23770	-0.21171	0.79920	0.51137	0.36055	0.20455
