# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg2_desk
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.03743	0.87675	0.47948	1.53364	-0.32554	0.62651	2.07834	0.67809	0.00899	1643	0.84755
PLANE	0	0.13048	-0.15037	0.97998	1.53309	-0.00037	-0.23814	1.52792	0.20603	0.01236	1354	0.80176
PLANE	0	0.04104	0.86570	0.49888	0.79994	-0.03984	0.14583	1.35370	0.46584	0.01284	6583	0.79562
PLANE	0	0.10126	0.85889	0.50204	1.61903	1.53304	-0.59869	3.93993	0.66248	0.01323	849	0.79078
BOX	0	tv	0.89705	-0.03998	-0.25554	1.52680	0.44845	0.39561	0.17938
BOX	0	keyboard	0.88475	-0.08670	0.08846	1.40520	0.49636	0.14834	0.20640
BOX	0	cup	0.78843	0.31922	0.16214	1.19320	0.10308	0.14428	0.12280
BOX	0	mouse	0.75444	0.15372	0.20261	1.18880	0.06618	0.08442	0.08600
BOX	0	remote	0.68522	-0.66184	0.09831	1.32020	0.10138	0.15457	0.20240
BOX	0	potted plant	0.52052	-0.83349	-0.37592	1.82700	0.61378	0.74692	0.69720
BOX	0	teddy bear	0.42865	0.00994	-0.89396	2.78560	0.36364	0.16574	0.14545
PLANE	5	0.01964	0.86865	0.49504	1.53682	-0.28588	0.61934	2.02901	0.62608	0.00873	2096	0.85131
PLANE	5	0.02310	0.85740	0.51414	0.80161	-0.04408	0.11575	1.36810	0.47040	0.01247	6465	0.80042
PLANE	5	0.08808	0.85082	0.51802	1.62710	1.52922	-0.62186	3.90233	0.65033	0.01328	843	0.79009
PLANE	5	0.11962	-0.14112	0.98274	1.54766	0.00403	-0.26911	1.53571	0.22032	0.01540	1396	0.76458
BOX	5	tv	0.89656	-0.03901	-0.29292	1.54620	0.45711	0.40954	0.18285
BOX	5	cup	0.88940	0.30583	0.14215	1.20820	0.10669	0.14378	0.11000
BOX	5	keyboard	0.85517	-0.09281	0.05924	1.41600	0.50017	0.15492	0.20880
BOX	5	mouse	0.78961	0.14078	0.18340	1.20500	0.06940	0.08789	0.07960
BOX	5	potted plant	0.58898	-0.87240	-0.43837	1.85380	0.56941	0.71518	0.71880
BOX	5	remote	0.53677	-0.67800	0.05605	1.33960	0.10029	0.15684	0.25160
BOX	5	mouse	0.40890	0.56026	0.14875	1.22440	0.16689	0.13160	0.14640
PLANE	10	0.01305	0.87281	0.48789	1.54461	-0.31104	0.62929	2.04847	0.62059	0.00917	1981	0.84504
PLANE	10	0.01644	0.86119	0.50801	0.81011	-0.03446	0.12651	1.38132	0.47358	0.01333	6437	0.78957
PLANE	10	0.07493	0.85758	0.50886	1.62813	1.53349	-0.55440	3.90806	0.71073	0.01359	967	0.78625
PLANE	10	0.06720	-0.06024	0.99592	1.55813	-0.03951	-0.26212	1.55132	0.20748	0.01861	1174	0.72873
BOX	10	keyboard	0.92333	-0.10993	0.07338	1.42660	0.49844	0.15607	0.19938
BOX	10	tv	0.88511	-0.04981	-0.28188	1.55900	0.45192	0.40396	0.18077
BOX	10	cup	0.87600	0.28525	0.15228	1.22440	0.10577	0.14335	0.11400
BOX	10	mouse	0.80808	0.12231	0.19221	1.21680	0.06774	0.08875	0.07120
BOX	10	teddy bear	0.55352	-0.00077	-0.92682	2.82880	0.34755	0.16288	0.13902
BOX	10	remote	0.55340	-0.69192	0.06163	1.34920	0.09842	0.15797	0.15920
BOX	10	potted plant	0.52975	-0.86736	-0.41997	1.83560	0.55677	0.71520	0.66080
BOX	10	mouse	0.30272	0.54246	0.16102	1.23740	0.16391	0.13063	0.15080
PLANE	15	0.03381	0.86792	0.49555	1.59300	0.34277	0.26614	2.72512	1.46697	0.01173	2258	0.80994
PLANE	15	0.01882	0.87159	0.48988	0.82214	-0.04553	0.16636	1.38401	0.47338	0.01243	6419	0.80095
PLANE	15	-0.00001	-0.00070	1.00000	1.55829	-0.03499	-0.21086	1.55815	0.25273	0.02139	1095	0.70035
BOX	15	keyboard	0.92153	-0.13811	0.10653	1.44920	0.49799	0.16689	0.23000
BOX	15	tv	0.85415	-0.07467	-0.24146	1.57840	0.45148	0.40596	0.18059
BOX	15	mouse	0.64631	0.09839	0.22396	1.22440	0.06581	0.08460	0.09040
BOX	15	teddy bear	0.34825	-0.00898	-0.85998	2.85020	0.35565	0.16959	0.17440
BOX	15	mouse	0.33918	0.52181	0.19424	1.24480	0.16489	0.13380	0.16120
BOX	15	potted plant	0.31722	-0.88596	-0.37093	1.86360	0.55453	0.70823	0.66480
BOX	15	bottle	0.31149	-0.48231	-0.10189	1.59880	0.17802	0.30380	0.65400
PLANE	20	0.19493	-0.12165	0.97324	1.55554	-0.09163	-0.20048	1.59160	0.21320	0.00886	1225	0.84943
PLANE	20	0.03337	0.87332	0.48601	1.58977	0.42090	0.27827	2.74215	1.43543	0.01225	2290	0.80318
PLANE	20	0.02085	0.87456	0.48447	0.82579	-0.03979	0.17428	1.39162	0.47667	0.01376	6462	0.78416
BOX	20	keyboard	0.90421	-0.15537	0.11670	1.45460	0.50543	0.16472	0.21920
BOX	20	tv	0.84840	-0.09673	-0.23137	1.59240	0.45549	0.40344	0.18220
BOX	20	cup	0.82639	0.23365	0.19546	1.23740	0.10214	0.14725	0.11640
BOX	20	mouse	0.77142	0.07160	0.23180	1.22860	0.06840	0.08489	0.08200
BOX	20	potted plant	0.70360	-0.89133	-0.35484	1.86360	0.54379	0.69034	0.87800
BOX	20	teddy bear	0.55058	-0.00905	-0.83343	2.87180	0.34732	0.17087	0.17640
BOX	20	remote	0.33550	-0.73942	0.09781	1.38480	0.10102	0.15682	0.17000
BOX	20	book	0.33541	-0.51285	-0.09349	1.61280	0.18886	0.30646	0.60240
PLANE	25	0.01261	0.88323	0.46877	0.82209	-0.05791	0.18561	1.40554	0.47977	0.01207	6132	0.80558
PLANE	25	0.02917	0.87810	0.47759	1.59356	0.46653	0.26257	2.82541	1.48653	0.01209	2327	0.80532
PLANE	25	0.18324	-0.10705	0.97722	1.57910	-0.05925	-0.18464	1.60678	0.22769	0.01350	1237	0.78739
BOX	25	keyboard	0.90772	-0.16428	0.12373	1.47180	0.49728	0.17232	0.25200
BOX	25	tv	0.90586	-0.09177	-0.21576	1.61280	0.44275	0.40861	0.17710
BOX	25	mouse	0.84418	0.04968	0.24240	1.24060	0.07145	0.08334	0.08400
BOX	25	potted plant	0.71699	-0.90522	-0.36589	1.93140	0.59324	0.68951	0.91240
BOX	25	remote	0.53062	-0.75067	0.09219	1.42120	0.09822	0.15548	0.16800
BOX	25	cup	0.38351	0.21464	0.20733	1.23740	0.09739	0.14250	0.12480
